video_frame,label,left,width,top,height
57992_000301_Sideline_259,H83,682,53,24,62
57992_000301_Sideline_259,V53,1252,28,56,53
57992_000301_Sideline_260,V99,164,46,166,39
57992_000301_Sideline_260,V55,209,55,165,45
57992_000301_Sideline_260,H65,260,34,80,16
57992_000301_Sideline_260,V92,389,43,138,31
57992_000301_Sideline_260,H87,394,50,162,44
57992_000301_Sideline_260,V90,425,58,135,52
57992_000301_Sideline_260,H32,448,47,63,57
57992_000301_Sideline_260,V59,475,45,183,40
57992_000301_Sideline_260,H68,518,51,78,55
57992_000301_Sideline_260,H72,522,46,163,41
57992_000301_Sideline_260,V32,564,44,139,54
57992_000301_Sideline_260,H82,617,55,84,65
57992_000301_Sideline_260,H83,684,48,27,58
57992_000301_Sideline_260,V53,1251,29,57,54
57992_000301_Sideline_261,V99,158,48,166,40
57992_000301_Sideline_261,V55,209,54,165,45
57992_000301_Sideline_261,H65,256,32,86,14
57992_000301_Sideline_261,V92,390,41,139,33
57992_000301_Sideline_261,H87,397,46,163,43
57992_000301_Sideline_261,V90,429,53,130,56
57992_000301_Sideline_261,H32,452,46,65,57
57992_000301_Sideline_261,V59,475,46,183,41
57992_000301_Sideline_261,H68,519,50,78,53
57992_000301_Sideline_261,H72,521,47,166,39
57992_000301_Sideline_261,V32,550,40,113,37
57992_000301_Sideline_261,H82,616,52,87,60
57992_000301_Sideline_261,H83,678,54,32,66
57992_000301_Sideline_261,V53,1249,31,56,56
57992_000301_Sideline_262,V99,154,44,168,44
57992_000301_Sideline_262,V55,209,53,166,44
57992_000301_Sideline_262,H65,253,33,88,18
57992_000301_Sideline_262,H87,396,47,162,44
57992_000301_Sideline_262,V90,427,58,134,55
57992_000301_Sideline_262,H32,451,51,66,59
57992_000301_Sideline_262,V59,475,44,184,42
57992_000301_Sideline_262,H72,521,48,78,54
57992_000301_Sideline_262,V97,550,40,112,38
57992_000301_Sideline_262,V32,566,43,140,57
57992_000301_Sideline_262,H82,616,52,88,61
57992_000301_Sideline_262,H83,678,51,37,66
57992_000301_Sideline_262,V53,1247,33,56,53
57992_000301_Sideline_263,V99,150,45,171,44
57992_000301_Sideline_263,V55,210,54,166,46
57992_000301_Sideline_263,H65,247,37,95,15
57992_000301_Sideline_263,H87,330,48,308,41
57992_000301_Sideline_263,V90,427,60,135,56
57992_000301_Sideline_263,H32,457,48,68,55
57992_000301_Sideline_263,V59,474,42,188,39
57992_000301_Sideline_263,H72,519,46,169,40
57992_000301_Sideline_263,H68,523,46,79,52
57992_000301_Sideline_263,V97,549,43,112,40
57992_000301_Sideline_263,V32,566,44,142,61
57992_000301_Sideline_263,H82,616,51,89,62
57992_000301_Sideline_263,H83,680,47,41,63
57992_000301_Sideline_263,V53,1245,35,56,56
57992_000301_Sideline_264,V99,140,51,176,37
57992_000301_Sideline_264,V55,211,54,167,45
57992_000301_Sideline_264,H65,246,37,101,17
57992_000301_Sideline_264,V92,383,41,141,32
57992_000301_Sideline_264,H87,394,48,162,44
57992_000301_Sideline_264,V90,429,44,141,42
57992_000301_Sideline_264,H32,460,32,170,33
57992_000301_Sideline_264,V59,476,38,189,40
57992_000301_Sideline_264,H72,512,54,172,39
57992_000301_Sideline_264,H68,521,50,80,55
57992_000301_Sideline_264,V32,568,44,147,60
57992_000301_Sideline_264,H82,614,53,90,63
57992_000301_Sideline_264,H83,676,49,45,67
57992_000301_Sideline_264,V53,1244,36,57,55
57992_000301_Sideline_265,V99,138,48,176,38
57992_000301_Sideline_265,V55,212,55,167,46
57992_000301_Sideline_265,H65,242,36,105,19
57992_000301_Sideline_265,V92,388,35,142,30
57992_000301_Sideline_265,H87,394,48,162,43
57992_000301_Sideline_265,V90,445,55,139,62
57992_000301_Sideline_265,H32,462,48,68,59
57992_000301_Sideline_265,V59,476,37,189,42
57992_000301_Sideline_265,H72,510,53,174,39
57992_000301_Sideline_265,H68,521,50,80,56
57992_000301_Sideline_265,V32,569,45,149,59
57992_000301_Sideline_265,H82,613,53,91,65
57992_000301_Sideline_265,H83,676,49,50,67
57992_000301_Sideline_265,V53,1241,39,57,54
57992_000301_Sideline_266,V99,136,45,180,37
57992_000301_Sideline_266,V55,215,55,166,48
57992_000301_Sideline_266,H65,237,36,110,20
57992_000301_Sideline_266,H87,395,47,163,41
57992_000301_Sideline_266,V90,447,55,138,64
57992_000301_Sideline_266,H32,463,49,69,60
57992_000301_Sideline_266,V59,472,42,190,40
57992_000301_Sideline_266,H72,512,46,178,40
57992_000301_Sideline_266,H68,520,50,80,56
57992_000301_Sideline_266,V32,558,43,109,40
57992_000301_Sideline_266,H82,612,54,92,64
57992_000301_Sideline_266,H83,676,50,54,68
57992_000301_Sideline_266,V53,1241,39,57,55
57992_000301_Sideline_267,V99,135,45,182,36
57992_000301_Sideline_267,V55,216,55,165,49
57992_000301_Sideline_267,H65,235,38,117,19
57992_000301_Sideline_267,H87,401,40,164,40
57992_000301_Sideline_267,V90,456,46,142,50
57992_000301_Sideline_267,H32,465,47,70,60
57992_000301_Sideline_267,V59,468,47,190,43
57992_000301_Sideline_267,H72,510,48,181,43
57992_000301_Sideline_267,H68,522,48,79,52
57992_000301_Sideline_267,V32,572,46,159,57
57992_000301_Sideline_267,H82,612,51,95,61
57992_000301_Sideline_267,H83,676,50,58,68
57992_000301_Sideline_267,V53,1240,40,56,57
57992_000301_Sideline_268,V99,134,43,184,35
57992_000301_Sideline_268,V55,217,55,164,52
57992_000301_Sideline_268,H87,403,39,165,40
57992_000301_Sideline_268,V90,456,47,143,51
57992_000301_Sideline_268,V59,466,48,190,45
57992_000301_Sideline_268,H32,468,46,71,57
57992_000301_Sideline_268,H72,509,48,183,43
57992_000301_Sideline_268,H68,523,46,80,49
57992_000301_Sideline_268,V32,571,49,160,58
57992_000301_Sideline_268,H82,612,50,97,60
57992_000301_Sideline_268,H83,677,49,62,64
57992_000301_Sideline_268,V53,1238,42,55,57
57992_000301_Sideline_269,V99,55,51,217,57
57992_000301_Sideline_269,V55,220,53,166,50
57992_000301_Sideline_269,H87,376,43,153,46
57992_000301_Sideline_269,V90,455,51,143,57
57992_000301_Sideline_269,H32,468,48,71,58
57992_000301_Sideline_269,H72,504,54,187,42
57992_000301_Sideline_269,H68,524,46,80,48
57992_000301_Sideline_269,V32,572,52,163,60
57992_000301_Sideline_269,H82,610,48,98,58
57992_000301_Sideline_269,H83,680,46,66,62
57992_000301_Sideline_269,V53,1238,42,57,58
57992_000301_Sideline_270,V99,135,38,188,26
57992_000301_Sideline_270,V55,220,56,160,56
57992_000301_Sideline_270,H66,374,44,154,48
57992_000301_Sideline_270,H87,410,54,156,47
57992_000301_Sideline_270,V90,457,53,140,60
57992_000301_Sideline_270,H32,470,48,71,55
57992_000301_Sideline_270,H72,502,54,189,42
57992_000301_Sideline_270,H68,524,46,80,47
57992_000301_Sideline_270,V32,580,46,168,54
57992_000301_Sideline_270,H82,608,50,99,61
57992_000301_Sideline_270,H83,684,46,70,61
57992_000301_Sideline_270,V53,1236,44,57,59
57992_000301_Sideline_271,V99,136,36,188,25
57992_000301_Sideline_271,V55,224,53,164,50
57992_000301_Sideline_271,H66,374,45,156,45
57992_000301_Sideline_271,H87,412,56,150,55
57992_000301_Sideline_271,V90,459,51,145,58
57992_000301_Sideline_271,H32,472,48,71,57
57992_000301_Sideline_271,H72,504,52,191,41
57992_000301_Sideline_271,H68,522,50,122,58
57992_000301_Sideline_271,V32,576,56,169,64
57992_000301_Sideline_271,H82,608,50,100,60
57992_000301_Sideline_271,H83,687,47,71,62
57992_000301_Sideline_271,V53,1236,44,57,60
57992_000301_Sideline_272,V99,53,37,236,40
57992_000301_Sideline_272,V55,222,60,162,57
57992_000301_Sideline_272,H66,372,46,159,44
57992_000301_Sideline_272,H87,411,57,152,56
57992_000301_Sideline_272,V90,460,54,147,59
57992_000301_Sideline_272,H32,474,46,70,60
57992_000301_Sideline_272,H72,506,50,193,41
57992_000301_Sideline_272,H68,524,52,79,51
57992_000301_Sideline_272,V32,584,46,173,61
57992_000301_Sideline_272,H82,607,50,101,59
57992_000301_Sideline_272,H83,694,44,72,63
57992_000301_Sideline_272,V53,1235,45,58,62
57992_000301_Sideline_273,V99,50,32,243,32
57992_000301_Sideline_273,V55,224,62,165,56
57992_000301_Sideline_273,H66,374,42,158,41
57992_000301_Sideline_273,H87,404,58,160,54
57992_000301_Sideline_273,V90,462,54,147,59
57992_000301_Sideline_273,H32,475,46,71,58
57992_000301_Sideline_273,H72,506,50,193,44
57992_000301_Sideline_273,H68,528,46,79,48
57992_000301_Sideline_273,V32,583,49,178,59
57992_000301_Sideline_273,H82,607,49,101,57
57992_000301_Sideline_273,H83,695,47,71,66
57992_000301_Sideline_273,V53,1235,45,59,63
57992_000301_Sideline_274,V99,69,30,225,30
57992_000301_Sideline_274,V55,228,61,169,50
57992_000301_Sideline_274,H66,372,41,162,41
57992_000301_Sideline_274,H87,405,56,161,52
57992_000301_Sideline_274,V90,466,52,148,59
57992_000301_Sideline_274,H32,474,50,71,61
57992_000301_Sideline_274,H72,507,49,195,44
57992_000301_Sideline_274,H68,528,50,80,53
57992_000301_Sideline_274,V32,584,51,183,65
57992_000301_Sideline_274,H82,606,50,101,59
57992_000301_Sideline_274,H83,700,48,72,65
57992_000301_Sideline_274,V53,1235,45,60,62
57992_000301_Sideline_275,V99,142,29,191,23
57992_000301_Sideline_275,V55,234,56,168,53
57992_000301_Sideline_275,H66,371,41,164,41
57992_000301_Sideline_275,H87,404,48,170,48
57992_000301_Sideline_275,V90,449,43,189,47
57992_000301_Sideline_275,H32,474,50,71,62
57992_000301_Sideline_275,H72,507,49,198,45
57992_000301_Sideline_275,H68,528,50,80,52
57992_000301_Sideline_275,V32,578,58,186,67
57992_000301_Sideline_275,H82,605,51,100,60
57992_000301_Sideline_275,H83,704,46,73,63
57992_000301_Sideline_275,V53,1233,47,63,59
57992_000301_Sideline_276,V99,68,28,199,21
57992_000301_Sideline_276,V55,233,57,170,52
57992_000301_Sideline_276,H66,371,43,164,42
57992_000301_Sideline_276,H87,404,52,166,56
57992_000301_Sideline_276,V90,467,56,150,61
57992_000301_Sideline_276,H32,477,49,73,59
57992_000301_Sideline_276,H72,506,50,202,44
57992_000301_Sideline_276,H68,529,50,80,56
57992_000301_Sideline_276,V32,578,57,188,69
57992_000301_Sideline_276,H82,605,51,99,59
57992_000301_Sideline_276,H83,708,50,73,65
57992_000301_Sideline_276,V53,1233,47,64,59
57992_000301_Sideline_277,H60,70,26,197,20
57992_000301_Sideline_277,V55,208,37,175,33
57992_000301_Sideline_277,H66,376,38,164,35
57992_000301_Sideline_277,H87,405,49,172,52
57992_000301_Sideline_277,V90,468,57,149,64
57992_000301_Sideline_277,H32,477,49,74,60
57992_000301_Sideline_277,H72,506,50,200,47
57992_000301_Sideline_277,H68,530,50,79,58
57992_000301_Sideline_277,V32,574,58,192,71
57992_000301_Sideline_277,H82,606,52,98,61
57992_000301_Sideline_277,H83,713,48,74,64
57992_000301_Sideline_277,V53,1233,47,65,61
57992_000301_Sideline_278,V99,219,31,187,27
57992_000301_Sideline_278,V55,244,51,172,52
57992_000301_Sideline_278,H66,370,40,166,37
57992_000301_Sideline_278,H87,408,45,176,45
57992_000301_Sideline_278,V90,468,58,152,67
57992_000301_Sideline_278,H32,478,49,76,60
57992_000301_Sideline_278,H72,505,49,205,43
57992_000301_Sideline_278,H68,530,50,79,59
57992_000301_Sideline_278,V32,571,57,198,68
57992_000301_Sideline_278,H82,607,50,98,61
57992_000301_Sideline_278,H83,718,46,74,61
57992_000301_Sideline_278,V53,1233,47,66,60
57992_000301_Sideline_279,V99,76,28,190,22
57992_000301_Sideline_279,V55,246,51,176,48
57992_000301_Sideline_279,H66,374,37,164,34
57992_000301_Sideline_279,H87,405,49,179,45
57992_000301_Sideline_279,V90,474,52,160,61
57992_000301_Sideline_279,H32,482,42,77,55
57992_000301_Sideline_279,H72,504,50,206,43
57992_000301_Sideline_279,H68,530,50,80,59
57992_000301_Sideline_279,V32,572,50,206,60
57992_000301_Sideline_279,H82,607,50,97,60
57992_000301_Sideline_279,H83,720,50,73,63
57992_000301_Sideline_279,V53,1233,47,67,58
57992_000301_Sideline_280,V99,212,34,178,24
57992_000301_Sideline_280,V55,246,54,177,47
57992_000301_Sideline_280,H66,372,40,165,35
57992_000301_Sideline_280,H87,413,41,181,43
57992_000301_Sideline_280,V90,470,56,157,64
57992_000301_Sideline_280,H32,480,48,78,59
57992_000301_Sideline_280,H72,502,50,207,43
57992_000301_Sideline_280,H68,530,50,79,61
57992_000301_Sideline_280,V32,570,52,206,63
57992_000301_Sideline_280,H82,608,50,96,62
57992_000301_Sideline_280,H83,722,50,72,63
57992_000301_Sideline_280,V53,1233,47,68,58
57992_000301_Sideline_281,V99,212,36,177,31
57992_000301_Sideline_281,V55,248,52,177,46
57992_000301_Sideline_281,H66,371,38,166,34
57992_000301_Sideline_281,H87,412,46,180,44
57992_000301_Sideline_281,V90,469,57,157,63
57992_000301_Sideline_281,H32,478,50,79,60
57992_000301_Sideline_281,H72,497,51,209,43
57992_000301_Sideline_281,H68,530,50,79,61
57992_000301_Sideline_281,V32,570,50,207,62
57992_000301_Sideline_281,H82,609,51,96,62
57992_000301_Sideline_281,H83,726,48,73,62
57992_000301_Sideline_281,V53,1233,47,68,60
57992_000301_Sideline_282,V99,221,31,186,28
57992_000301_Sideline_282,V55,251,51,177,45
57992_000301_Sideline_282,H66,371,38,166,29
57992_000301_Sideline_282,H87,414,44,181,43
57992_000301_Sideline_282,V90,469,57,159,61
57992_000301_Sideline_282,H32,479,47,80,58
57992_000301_Sideline_282,H72,492,54,210,42
57992_000301_Sideline_282,H68,530,50,79,60
57992_000301_Sideline_282,V32,566,52,208,62
57992_000301_Sideline_282,H82,608,52,95,63
57992_000301_Sideline_282,H83,728,48,73,60
57992_000301_Sideline_282,V53,1232,48,69,62
57992_000301_Sideline_283,V99,222,33,186,28
57992_000301_Sideline_283,V55,250,55,174,55
57992_000301_Sideline_283,H66,376,43,187,43
57992_000301_Sideline_283,H87,414,43,179,45
57992_000301_Sideline_283,V90,473,56,159,62
57992_000301_Sideline_283,H32,479,48,80,59
57992_000301_Sideline_283,H72,493,51,208,44
57992_000301_Sideline_283,H68,532,44,77,57
57992_000301_Sideline_283,V32,564,50,210,59
57992_000301_Sideline_283,H82,609,53,93,64
57992_000301_Sideline_283,H83,731,48,73,59
57992_000301_Sideline_283,V53,1232,48,70,62
57992_000301_Sideline_284,V99,222,33,187,30
57992_000301_Sideline_284,V55,252,54,175,51
57992_000301_Sideline_284,H66,372,48,187,44
57992_000301_Sideline_284,H87,414,46,179,45
57992_000301_Sideline_284,V90,472,56,160,60
57992_000301_Sideline_284,H32,479,48,81,58
57992_000301_Sideline_284,H72,492,48,209,44
57992_000301_Sideline_284,H68,532,44,77,57
57992_000301_Sideline_284,V32,564,48,211,57
57992_000301_Sideline_284,H82,598,30,256,25
57992_000301_Sideline_284,H83,734,48,73,60
57992_000301_Sideline_284,V53,1232,48,71,61
57992_000301_Sideline_285,V99,216,33,176,26
57992_000301_Sideline_285,V55,256,50,179,45
57992_000301_Sideline_285,H66,368,50,187,43
57992_000301_Sideline_285,H87,416,45,179,45
57992_000301_Sideline_285,V90,454,43,187,40
57992_000301_Sideline_285,H32,478,48,83,58
57992_000301_Sideline_285,H72,490,46,210,42
57992_000301_Sideline_285,H68,530,46,75,58
57992_000301_Sideline_285,V32,560,48,215,51
57992_000301_Sideline_285,H82,610,51,93,65
57992_000301_Sideline_285,H83,736,48,73,59
57992_000301_Sideline_285,V53,1232,48,72,61
57992_000301_Sideline_286,V99,225,32,187,28
57992_000301_Sideline_286,V55,256,53,178,48
57992_000301_Sideline_286,H66,366,38,163,35
57992_000301_Sideline_286,H87,416,47,180,45
57992_000301_Sideline_286,H32,480,46,83,56
57992_000301_Sideline_286,H72,488,46,211,41
57992_000301_Sideline_286,V90,516,48,127,62
57992_000301_Sideline_286,H68,531,46,74,57
57992_000301_Sideline_286,V32,561,41,216,43
57992_000301_Sideline_286,H82,610,51,93,65
57992_000301_Sideline_286,H83,739,47,73,60
57992_000301_Sideline_286,V53,1232,48,72,62
57992_000301_Sideline_287,V55,257,56,178,51
57992_000301_Sideline_287,H66,361,47,186,49
57992_000301_Sideline_287,H87,417,46,182,43
57992_000301_Sideline_287,H32,478,48,83,58
57992_000301_Sideline_287,V90,482,50,158,56
57992_000301_Sideline_287,H72,488,44,207,43
57992_000301_Sideline_287,H68,530,48,74,58
57992_000301_Sideline_287,V32,558,44,217,49
57992_000301_Sideline_287,H82,610,50,93,63
57992_000301_Sideline_287,H83,742,46,73,63
57992_000301_Sideline_287,V53,1232,48,73,61
57992_000301_Sideline_288,V55,168,38,185,43
57992_000301_Sideline_288,H66,355,48,308,46
57992_000301_Sideline_288,H87,422,47,183,46
57992_000301_Sideline_288,H32,480,46,83,61
57992_000301_Sideline_288,V90,485,48,157,57
57992_000301_Sideline_288,H68,530,47,74,58
57992_000301_Sideline_288,V32,549,51,216,52
57992_000301_Sideline_288,H82,609,51,93,63
57992_000301_Sideline_288,H83,744,48,73,65
57992_000301_Sideline_288,V53,1232,48,73,61
57992_000301_Sideline_289,V99,167,36,186,28
57992_000301_Sideline_289,V55,221,36,180,29
57992_000301_Sideline_289,H66,354,51,190,48
57992_000301_Sideline_289,H87,421,50,184,45
57992_000301_Sideline_289,H72,476,42,206,41
57992_000301_Sideline_289,V90,485,51,159,57
57992_000301_Sideline_289,H68,530,47,74,57
57992_000301_Sideline_289,V32,554,44,219,48
57992_000301_Sideline_289,H82,608,52,93,63
57992_000301_Sideline_289,H83,746,50,76,65
57992_000301_Sideline_289,V53,1231,49,74,61
57992_000301_Sideline_290,V99,168,36,186,29
57992_000301_Sideline_290,H65,224,48,185,32
57992_000301_Sideline_290,V55,261,51,180,50
57992_000301_Sideline_290,H66,351,53,187,55
57992_000301_Sideline_290,H87,423,49,188,44
57992_000301_Sideline_290,H72,471,45,205,41
57992_000301_Sideline_290,H32,478,44,85,59
57992_000301_Sideline_290,V90,486,52,159,58
57992_000301_Sideline_290,H68,530,47,73,58
57992_000301_Sideline_290,V32,549,48,217,55
57992_000301_Sideline_290,H82,608,50,94,64
57992_000301_Sideline_290,H83,750,49,78,64
57992_000301_Sideline_290,V53,1230,50,73,63
57992_000301_Sideline_291,V99,165,40,185,31
57992_000301_Sideline_291,V55,262,54,182,53
57992_000301_Sideline_291,H66,349,54,187,57
57992_000301_Sideline_291,H60,352,49,264,47
57992_000301_Sideline_291,H87,425,47,191,43
57992_000301_Sideline_291,H72,468,45,200,43
57992_000301_Sideline_291,H32,478,44,86,60
57992_000301_Sideline_291,V90,522,48,125,63
57992_000301_Sideline_291,H68,530,48,73,55
57992_000301_Sideline_291,V32,549,45,220,52
57992_000301_Sideline_291,H82,606,52,94,64
57992_000301_Sideline_291,H83,753,51,81,68
57992_000301_Sideline_291,V53,1229,51,73,63
57992_000301_Sideline_292,V99,164,42,183,33
57992_000301_Sideline_292,V55,263,55,185,49
57992_000301_Sideline_292,H66,344,56,185,58
57992_000301_Sideline_292,H87,428,45,194,42
57992_000301_Sideline_292,H72,468,43,200,42
57992_000301_Sideline_292,H32,474,47,87,55
57992_000301_Sideline_292,V90,524,48,124,64
57992_000301_Sideline_292,H68,532,46,73,54
57992_000301_Sideline_292,V32,547,48,222,50
57992_000301_Sideline_292,H82,604,52,95,63
57992_000301_Sideline_292,H83,758,48,82,66
57992_000301_Sideline_292,V53,1229,51,73,62
57992_000301_Sideline_293,V99,165,43,183,33
57992_000301_Sideline_293,V55,216,58,183,55
57992_000301_Sideline_293,H66,343,55,182,59
57992_000301_Sideline_293,H87,405,33,212,30
57992_000301_Sideline_293,H72,468,44,199,45
57992_000301_Sideline_293,H32,474,46,87,56
57992_000301_Sideline_293,V90,526,48,129,55
57992_000301_Sideline_293,H68,532,48,72,55
57992_000301_Sideline_293,V32,550,48,224,52
57992_000301_Sideline_293,H82,604,50,96,64
57992_000301_Sideline_293,H83,761,48,86,67
57992_000301_Sideline_293,V53,1231,49,72,62
57992_000301_Sideline_294,V99,164,44,183,28
57992_000301_Sideline_294,V55,267,53,188,50
57992_000301_Sideline_294,H66,336,62,167,74
57992_000301_Sideline_294,H72,461,50,199,45
57992_000301_Sideline_294,H32,474,46,88,60
57992_000301_Sideline_294,V90,492,41,168,48
57992_000301_Sideline_294,H68,532,48,71,58
57992_000301_Sideline_294,V32,546,56,223,63
57992_000301_Sideline_294,H82,602,50,98,61
57992_000301_Sideline_294,H83,766,46,90,68
57992_000301_Sideline_294,V53,1231,49,72,61
57992_000301_Sideline_295,V99,167,44,182,28
57992_000301_Sideline_295,V55,268,53,188,56
57992_000301_Sideline_295,H66,337,61,169,70
57992_000301_Sideline_295,H87,404,36,210,36
57992_000301_Sideline_295,H32,473,45,91,55
57992_000301_Sideline_295,V90,485,51,174,57
57992_000301_Sideline_295,H68,534,48,71,56
57992_000301_Sideline_295,V32,550,50,226,54
57992_000301_Sideline_295,H82,600,50,228,43
57992_000301_Sideline_295,H83,768,46,93,67
57992_000301_Sideline_295,V53,1231,49,72,61
57992_000301_Sideline_296,V99,168,46,181,30
57992_000301_Sideline_296,V55,268,55,194,54
57992_000301_Sideline_296,H66,338,54,169,62
57992_000301_Sideline_296,H87,434,54,200,50
57992_000301_Sideline_296,H32,473,46,90,59
57992_000301_Sideline_296,V90,482,55,168,66
